sample_id,horvath2013_EAA,hannum_EAA,grimage2_EAA
GSE147221_200379120030_R02C02,-2.7552229541130586,-0.63960403446481,-5.075830505662708
GSE80417_9971851054_R03C01,-10.675000274370753,-4.361738850237245,3.1123783076686635
GSE80417_9741779024_R02C01,-6.014576865916808,-4.862107860783645,1.9551040192592384
GSE80417_9828653035_R03C02,-7.324919317609009,-6.671583080244545,-4.44317413929609
GSE147221_3998998121_R01C02,3.62417575900961,3.246526346867612,7.08895377182678
GSE147221_200379120129_R05C02,1.2195497573119027,3.0401520625305807,0.2687879932733779
GSE80417_9828653144_R05C02,-4.862045684914143,-5.196165763750599,-5.379906100759087
GSE80417_9741779024_R04C01,0.7569651430266902,1.4848176951602738,1.6742989097066785
GSE80417_9878827143_R02C02,-2.546257604944969,-1.4331935985167237,-2.9133464114172654
GSE84727_3998928013_R05C01,-4.296308688463817,-2.850575646766813,-3.6427375813883742
GSE84727_3998568012_R05C01,8.065127419773525,6.828606413682167,0.8684067635314108
GSE84727_100973330103_R03C02,-2.8146323384802514,3.0182480750760305,3.370778713989722
GSE84727_3998952104_R06C02,1.2830717102215343,0.2447224150503899,4.333644160974799
GSE147221_200049730105_R01C02,3.4628033919320487,-7.532250057155451,-6.776739653420201
GSE80417_9828653007_R04C01,-11.334222879755934,-7.665998161584042,-2.611626742651701
GSE80417_9878827135_R02C02,-1.3018564677551223,-0.5930252236622238,10.094355761953338
GSE147221_200090280120_R04C02,-4.070153608390505,-2.860492851283894,3.047610142772143
GSE147221_200049730046_R01C02,-3.012691984569024,-6.847028921518543,0.2653707585313754
GSE84727_3998928122_R02C01,1.9852995004847145,5.265672087278219,6.148616121168118
GSE84727_3998928042_R06C02,4.248964176728407,2.377586379557492,-4.9827487506080885
GSE147221_200379120042_R02C02,1.3251551372771218,1.3131530551481203,-5.396534479907629
GSE80417_9806233036_R02C02,-5.079204211040441,-1.3419390676237413,2.369733004389502
GSE152027_3999002021_R01C02,5.657091223605079,3.3764928597388177,1.8166646569865748
GSE84727_3998567027_R02C01,3.122079870924466,5.973165334908458,8.367714389582474
GSE80417_9829119260_R01C02,0.881870070656916,-3.946174539119213,-0.4212330305483078
GSE147221_200049730099_R06C02,-1.995605839851884,0.1015456265201777,-0.9772666431934596
GSE80417_9806233024_R02C01,-16.98514532019884,-8.025052749634327,5.723604942367118
GSE84727_3998567030_R02C02,3.560024235794096,3.15456716219699,-1.19925960341223
GSE147221_200379120053_R03C01,1.992816030961027,4.379832139881991,-5.190109305007333
GSE80417_9806233024_R02C02,-5.929814044092481,2.3285302907497325,-0.8096831577767603
GSE80417_9971851054_R01C02,-14.482215232887242,-2.370064805345386,6.033521859779839
GSE80417_9806233073_R01C01,-4.2553838965188575,-5.923886823957737,10.989255664617572
GSE80417_9829119260_R01C01,-7.598501732315711,-0.5484844302844891,1.3214588956609532
GSE147221_3998998212_R02C01,0.093131342462847,-1.3512445089574,-0.4673806807468281
GSE147221_200379120129_R02C01,3.349081307127065,-3.2588180398605715,-0.9974308067994002
GSE80417_9980092131_R02C01,-2.7433228640677285,-0.0055552577001662,3.8514620004339406
GSE80417_9971851035_R01C01,4.125684491500195,2.53368796934761,2.0533119560877537
GSE147221_200379120023_R06C01,-1.268258445973629,2.3825960264626147,-3.0382809200821583
GSE80417_9980102025_R06C01,-4.382319808983723,-2.311992201309174,2.420971971071964
GSE84727_3998609023_R03C02,-0.3121580095440137,-0.8972390871273319,-3.621420890371169
GSE80417_9976861013_R06C02,-4.062627645916408,-3.148777693241385,-7.961275429668589
GSE147221_200379120129_R01C02,3.2037123465498283,-2.28557164472872,12.12583170958642
GSE84727_3998609042_R03C02,2.38549025133058,1.4877839736638163,-5.807345709551896
GSE147221_200379120013_R01C02,-0.5939361664247684,0.2758541817264799,-1.277150035713845
GSE147221_200379120083_R03C02,-4.573392472373591,-0.6076016481410988,-1.8404258067410808
GSE84727_101103430063_R03C02,-1.7329802670820629,-2.5366730961586192,-3.58838622043708
